url,table_name
https://www.cpsc.gov/Recalls/2018/Weeplay-Kids-Recalls-Childrens-Coveralls-Due-to-Choking-Hazard,cpsc_recall
http://news.foodmate.net/2018/01/454677.html#3,foodmate_recall
http://tbt.sist.org.cn/cslm/wtospstb//201811/t20181112_2212632.html,wto_sps
http://www.cqn.com.cn/ms/content/2018-01/02/content_5276211.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-01/26/content_5373601.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-01/12/content_5322359.htm,cqn_recall
http://news.foodmate.net/2018/05/467855.html#3,foodmate_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/inspection/2018/66650r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-06/19/content_5930955.htm,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67760r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-05/30/content_5855125.htm#2,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201808/t20180807_2195642.html,wto_sps
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/65872r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-06/01/content_5863954.htm#2,cqn_recall
https://www.cpsc.gov/Recalls/2018/Westinghouse-Portable-Generators-Recalled-by-MWE-Investments-Due-to-Fire-Hazard,cpsc_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/inspection/2018/66528r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/04/465247.html,foodmate_epidemic
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/66156a-eng.php,heath_canada_recall
http://tbt.sist.org.cn/cslm/wtospstb//201808/t20180816_2196839.html,wto_sps
http://news.foodmate.net/2018/09/486909.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-09/30/content_6310915.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-05/02/content_5728860.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-08/23/content_6189355.htm#2,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67860a-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-01/02/content_5276188.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-08/08/content_6138396.htm,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201812/t20181210_2215847.html,wto_sps
http://news.foodmate.net/2018/01/454622.html,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-07/02/content_5985245.htm,cqn_recall
http://news.foodmate.net/2018/10/490228.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-04/04/content_5639064.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-07/05/content_6002490.htm#2,cqn_recall
http://news.foodmate.net/2018/08/480585.html,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-05/25/content_5836893.htm,cqn_recall
http://news.foodmate.net/2018/10/487512.html,foodmate_epidemic
http://tbt.sist.org.cn/cslm/wtospstb//201807/t20180716_2163851.html,wto_sps
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67628r-eng.php,heath_canada_recall
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/ncxl/201811/6412.html#2,guomao_jishu_wang
http://www.cqn.com.cn/ms/content/2018-04/19/content_5682313.htm,cqn_recall
http://news.foodmate.net/2018/06/471953.html,foodmate_recall
http://www.cqn.com.cn/ms/content/2018-01/26/content_5373463.htm,cqn_recall
